N,P,K,temperature,humidity,ph,rainfall,label,Medicine,Medicine_Use
14.74072559,71.6971068,18.02913494,39.14676776,51.78688992,7.477833756,137.5244914,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
118.8688033,37.48458547,126.2347065,39.15086312,47.86516801,3.67246177,187.1999606,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
62.80691867,134.7860104,31.508879,39.15307192,97.58991572,8.276060497,92.04059324,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
76.07872477,37.05267708,128.3910637,39.16130483,35.03098331,6.223499491,22.91139758,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
25.30379616,44.2072371,184.5173855,39.16380586,87.70574257,6.79875344,126.3146384,apple,Copper Fungicide,treats bacterial and fungal diseases.
45.77051967,119.6991461,55.37347479,39.16405847,38.05170475,4.505802209,94.17512633,grapes,Copper Fungicide,treats bacterial and fungal diseases.
90.86258404,18.42248061,22.59857949,39.17133346,97.58708418,5.406573604,71.22045445,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
138.9527299,34.29719589,192.651743,39.17663913,49.6611442,8.485116125,269.962552,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
131.4134031,128.0801484,194.7088767,39.18020342,51.04615969,9.385099153,198.3170908,grapes,Copper Fungicide,treats bacterial and fungal diseases.
119.6430279,64.93434614,116.1955333,39.18139216,62.02605084,5.253829049,203.9177719,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
84.87775484,61.51030646,164.2801861,39.18207577,25.9590509,6.813638843,180.3853496,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
26.54475337,44.18388033,114.1377163,39.19473904,26.91755744,8.294311624,241.4598104,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
126.4940288,10.42611783,29.09078664,39.19818084,67.49510133,9.179582743,140.0799737,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
80.90976982,69.75572654,154.2424473,39.19916159,80.03666092,6.842035839,61.46650481,blackgram,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
7.879851082,10.14769274,16.19231167,39.20399556,33.72269204,6.57336529,159.001341,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
8.280052355,23.22386617,180.8440464,39.20542431,56.29059273,5.627232157,235.4685057,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
96.45791369,57.72873217,131.6787055,39.20745468,68.82709138,7.223326135,97.59774265,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
27.76497951,9.476750948,31.31188319,39.20786177,54.20280006,4.659003837,25.32494371,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
24.35269346,115.2550528,82.24920041,39.21040246,23.24316108,7.992747751,70.50999696,grapes,Copper Fungicide,treats bacterial and fungal diseases.
109.9127743,120.5954159,48.63912743,39.21078885,37.10409853,5.718750508,207.1574166,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
61.78198803,19.85223388,88.95708204,39.2124462,51.45807246,9.567587869,45.63634533,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
23.48765801,81.62542967,143.0826718,39.21287066,97.37926162,7.051317584,275.2075755,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
40.26955229,46.78753117,81.9585287,39.21667217,25.99005105,5.995488533,245.1101618,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
68.80639164,73.5181273,198.0416679,39.21906616,42.8043015,9.61839127,130.540768,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
78.75009932,128.1524564,141.0579323,39.22402511,60.37984756,9.224944214,225.0442448,grapes,Copper Fungicide,treats bacterial and fungal diseases.
69.31356735,54.97166526,67.10034997,39.22679995,28.34197498,5.515442042,41.74704434,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
44,56,49,39.23342464,91.25589286,6.519779583,64.4478499,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
16.86608938,27.20728985,76.13649809,39.23878993,62.67753196,9.511302005,170.4166636,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
77.98485601,87.18023449,7.631899561,39.2503971,40.89559227,5.780669237,201.5231638,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
110.9104394,103.897482,98.8592836,39.2636092,89.98139164,8.665023194,233.777581,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
62.21989253,5.304883472,152.6671549,39.27234608,46.9484988,5.420337277,284.62895,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
58.95960687,10.73843516,141.6434969,39.27434487,20.17076781,7.307231383,27.51652315,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
67.55807793,29.61618431,39.31698928,39.27868016,64.38199062,9.579118168,296.5637994,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
30.17279351,138.7315238,201.2434344,39.28249324,83.42729087,6.852301853,92.57236713,grapes,Copper Fungicide,treats bacterial and fungal diseases.
52.43093253,31.07387695,204.10346,39.28437146,24.94699145,6.267168476,145.5927222,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
106.87927,92.90846613,37.21257167,39.28571295,58.48828238,9.690691166,73.65642422,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
82.7225615,26.77939923,108.7556754,39.28783946,41.74981683,9.874511757,267.0588477,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
107.4324565,75.66563668,203.1517736,39.29385201,68.20255613,9.757910776,50.21649885,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
117.2630118,93.58868454,71.33907752,39.29420911,86.21582363,4.129497532,170.8041705,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
44.86358129,9.725266403,82.67858069,39.29720529,85.1510542,6.433354113,237.100575,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
81.10626643,20.58351305,184.1602466,39.29954239,56.45273998,4.099986777,197.1001071,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
133.4557552,106.5808342,13.96997103,39.30228692,14.70217631,4.01981044,157.0913361,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
44.47152071,98.79846786,85.0840414,39.30522943,30.12062184,9.755532446,267.7561221,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
6.431398617,21.79826581,18.40520542,39.30887267,50.48411035,5.267871487,112.5943967,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
111.5873527,135.9106179,154.6091931,39.30887798,59.78741597,8.981073709,49.33253409,grapes,Copper Fungicide,treats bacterial and fungal diseases.
57.55914831,35.86978299,198.1223881,39.3137998,76.70368484,9.284916912,190.4318755,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
44.18881378,13.74273673,126.5035296,39.31795275,47.83317001,6.575616007,215.6877211,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
39.83049065,62.31708356,111.8627528,39.32660342,82.70649191,5.433135056,229.1258596,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
114.2471713,103.8256596,28.12584117,39.3389689,64.36540295,8.649340907,141.8507977,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
19.8008971,69.37206131,181.3448489,39.34018833,79.21861846,9.287520309,196.7837722,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
19.37628758,68.63971467,30.33386735,39.34113703,26.69289357,7.126451223,159.4728439,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
82.93913792,65.91328978,154.2524584,39.34386149,53.7904126,3.901709705,186.3674286,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
39.35945278,97.1279817,114.9962217,39.34695369,24.7802611,6.884254291,48.25080956,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
6.874767001,16.63883551,93.77845818,39.34855516,42.17925785,8.076471721,78.0598468,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
5.293385514,30.14157067,138.8288244,39.35894141,35.07017858,8.260825324,187.5773861,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
25.46293704,125.157027,197.66956,39.36270161,62.86936159,7.158779582,106.8098832,grapes,Copper Fungicide,treats bacterial and fungal diseases.
17.81256095,47.83478843,124.5179933,39.36368328,91.69287252,8.510799193,232.1796327,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
33.11307706,23.42064262,193.2947877,39.36406113,23.59984026,4.759624413,115.4970451,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
35.25545585,88.25953303,151.2104793,39.36431542,52.22272696,6.343230805,146.8410858,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
68.43179379,116.2273413,147.1492453,39.36866237,63.46477582,5.952206223,76.87230056,grapes,Copper Fungicide,treats bacterial and fungal diseases.
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,grapes,Copper Fungicide,treats bacterial and fungal diseases.
87.46090661,129.7598047,36.8847531,39.3786468,40.26423973,4.544781973,102.222649,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
77.90743051,126.3354255,12.54346568,39.38830232,90.78129135,3.963314978,290.4599591,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
0.321521605,59.22777231,45.09466859,39.39101137,37.57896595,6.654480462,126.7511448,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
62.15839457,32.44677862,198.3259466,39.3919771,19.22092968,8.632385671,55.59965945,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
99.04321927,102.312148,48.30493041,39.39214292,42.40843232,4.092329279,212.4087482,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
46.22469157,95.33638327,69.98195134,39.39233234,76.45775959,6.331883581,256.5912606,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
10.02601873,87.80513894,196.205065,39.39945691,71.69928994,5.486319454,286.3000923,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
78.83399169,8.890562171,146.5552527,39.3997209,94.81665994,9.802292627,220.5183473,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
9.989177303,133.6720672,203.4526882,39.40261009,56.66441116,7.076850111,52.55669457,grapes,Copper Fungicide,treats bacterial and fungal diseases.
58.73309685,87.70994233,102.836029,39.40267977,41.81850092,5.22207631,209.2907835,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
124.9403699,103.7141826,143.586922,39.40527631,46.43049225,5.405750021,287.0115589,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
69.71271157,126.5829843,28.19160696,39.40605823,15.87223432,4.163560545,214.0640271,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
4.468390513,95.83581198,170.4074012,39.40744814,53.35853307,6.366140189,294.0107426,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
89.23949922,98.49796963,73.85462549,39.40886663,96.66460688,6.382516897,34.96542107,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
81.14880972,117.0840824,21.66901616,39.41488895,53.15418684,6.034817266,96.85337451,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
9.21731312,73.95196807,5.370344327,39.42125396,58.79864476,9.349859645,157.886344,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
30.56545556,136.684011,160.2257296,39.42181746,46.99834567,7.842307896,180.9834076,grapes,Copper Fungicide,treats bacterial and fungal diseases.
126.501672,42.1410566,12.72471009,39.42262844,95.75883255,6.207141476,172.9870353,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
46.67516917,45.63329672,150.453259,39.42686763,44.79417339,7.576243452,185.947541,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
42.10487582,138.3205134,149.2353777,39.43445317,63.0129065,7.478410104,44.72317419,grapes,Copper Fungicide,treats bacterial and fungal diseases.
44.24597773,139.0435243,128.7242865,39.44753907,43.49278831,6.644802551,266.4949755,grapes,Copper Fungicide,treats bacterial and fungal diseases.
101.8042545,67.09488137,122.0628716,39.45138975,72.01458839,7.490043887,50.93368618,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
60.16944763,76.26526297,194.2659205,39.45192212,59.23083511,9.152593432,20.8763626,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
6.306102618,113.4971635,170.51936,39.45328068,36.34284772,7.650855184,132.9428542,grapes,Copper Fungicide,treats bacterial and fungal diseases.
71.59425586,38.65498091,200.0257533,39.45795757,58.45505065,3.993745624,293.0330166,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
41.87693697,99.0274427,169.8186762,39.4674281,17.18281385,4.098851091,282.3086785,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
39.68623924,44.6729716,43.34536647,39.47088729,67.18111319,9.721275396,75.36409042,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
55.17742895,134.5149074,142.4905644,39.47881967,30.49578336,6.295413885,129.9542252,grapes,Copper Fungicide,treats bacterial and fungal diseases.
63.74301287,32.14304006,13.01690268,39.48966523,88.36726542,7.205496096,168.4465683,orange,Copper Fungicide,treats bacterial and fungal diseases.
77.74395715,116.5908428,176.2457151,39.50028373,78.69612309,3.577184564,47.15545091,grapes,Copper Fungicide,treats bacterial and fungal diseases.
29.8749375,44.22695221,183.6164098,39.50281515,41.90688668,8.558525029,232.2084436,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
101.2060222,39.77840313,168.3216796,39.50409419,93.93203618,6.647864927,251.8751451,apple,Copper Fungicide,treats bacterial and fungal diseases.
81.32127309,46.97671585,136.7701613,39.50508308,87.97232564,5.074218938,65.63901868,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
98.69515875,45.26901803,103.059402,39.51020702,37.874138,4.453266752,284.8295417,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
127.2177174,99.9707971,204.973541,39.52307243,62.14272129,3.583102446,210.3589174,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
31.6369388,99.318263,68.61111969,39.52349813,37.52276935,7.718601676,183.7041352,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
80.12145705,120.9899135,44.69951559,39.52788958,58.90296411,4.980933212,223.6383743,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
80.39248087,65.81642264,162.8168131,39.53413017,62.10410945,7.413151404,42.61073565,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
7.024390131,114.2775756,134.2785273,39.53946292,47.87920744,7.270212732,100.7262932,grapes,Copper Fungicide,treats bacterial and fungal diseases.
58.16198253,110.2878649,113.6555761,39.54516295,22.93960702,9.552775246,48.91837195,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
96.40886692,62.57702883,53.22127283,39.54599527,44.38531949,8.526847935,141.9330638,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
51.15505133,10.22263898,194.4686191,39.55203393,45.55452891,5.360099268,149.168855,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
110.164595,134.8662109,24.24206199,39.56251349,16.42343752,7.050547622,167.3639056,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
131.855465,90.28234267,186.8828616,39.56299807,87.45786696,8.108334582,40.25977875,apple,Copper Fungicide,treats bacterial and fungal diseases.
122.0442642,64.19748209,90.69175154,39.56591419,69.91990876,7.952288241,66.97536161,blackgram,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
22.66186917,95.5303604,192.473217,39.5702877,82.84819821,4.783106958,187.2751784,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
58.74060672,60.16993508,163.3382825,39.5784426,41.63950593,4.242810104,34.29806999,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
58.30732987,85.17428659,41.99426015,39.59361381,31.86104193,9.855226473,119.2118286,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
